상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,도로명주소,구우편번호,신우편번호,경도,위도
코리아세븐이천롯데아울렛,소매,종합 소매,편의점,경기도 이천시 호법면 프리미엄아울렛로 177-76,467821.0,17384,127.399459217259,37.2432986865087
지에스25동두천,소매,종합 소매,편의점,경기도 동두천시 원터강변로 29,483080.0,11305,127.0538768413,37.9242370261463
뉴홈마트,소매,종합 소매,슈퍼마켓,경기도 남양주시 별내3로 338,472501.0,12097,127.11684541687,37.6673996307157
문정슈퍼,소매,종합 소매,슈퍼마켓,경기도 안산시 단원구 선부광장1로 26,425829.0,15240,126.808098472613,37.3361281715613
할머니가게,소매,종합 소매,슈퍼마켓,경기도 양주시 은현면 그루고개로 488,482861.0,11431,127.01376009626,37.8524881553067
토미텃밭지킴이,소매,종합 소매,슈퍼마켓,경기도 고양시 일산서구 덕이로 270,411809.0,10227,126.734602262007,37.7006301668222
지에스25일산으뜸점,소매,종합 소매,편의점,경기도 고양시 일산서구 일산로 485,411737.0,10360,126.773222758045,37.6749969235798
세븐시흥도원초교점,소매,종합 소매,편의점,경기도 시흥시 수인로3413번길 33,429827.0,14947,126.778365003594,37.4394504039205
세븐일레븐덕소주공점,소매,종합 소매,편의점,경기도 남양주시 와부읍 덕소로 67-23,472901.0,12210,127.210368157915,37.5882264932642
세븐일레븐성남,소매,종합 소매,편의점,경기도 성남시 수정구 산성대로 479,461817.0,13140,127.160851690034,37.4545686416577
이마트24안산화정로점,소매,종합 소매,편의점,경기도 안산시 단원구 화정로3길 23,425844.0,15331,126.822326483509,37.3319876334527
이마트24동탄2,소매,종합 소매,편의점,경기도 화성시 동탄순환대로 704,445130.0,18466,127.110770503133,37.2075903933455
GS25남양주대명,소매,종합 소매,편의점,경기도 남양주시 경춘로1308번길 8-8,472737.0,12218,127.24014921768,37.6491754171264
오케이슈퍼,소매,종합 소매,슈퍼마켓,경기도 시흥시 도일로124번길 2,429881.0,15069,126.784160730118,37.3413579435222
굿옥션,소매,종합 소매,슈퍼마켓,경기도 광주시 곤지암읍 경충대로312번길 16-49,464941.0,12813,127.372623411718,37.3414365525526
씨유청평청일점,소매,종합 소매,편의점,경기도 가평군 청평면 강변나루로40번길 1,477815.0,12454,127.415041610248,37.7329575621363
화정맞이방편의점,소매,종합 소매,슈퍼마켓,경기도 고양시 덕양구 화정로 60,412827.0,10500,126.832620753825,37.634506960242
이천상회,소매,종합 소매,슈퍼마켓,경기도 동두천시 중앙로353번길 36-1,483060.0,11324,127.05659910724,37.9145776526766
지에스25공도그랑블,소매,종합 소매,편의점,경기도 안성시 공도읍 양기길 26,456824.0,17558,127.198463753775,37.0069169763807
금강유통,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 포곡읍 에버랜드로562번길 10-16,449811.0,17021,127.197328834885,37.2971135380181
현리식품,소매,종합 소매,슈퍼마켓,경기도 가평군 조종면 현창로 41,477834.0,12437,127.348170962176,37.8184408631962
세븐일레븐화성장덕점,소매,종합 소매,편의점,경기도 화성시 남양읍 남양로 176,445869.0,18281,126.804291856081,37.1589047465581
씨유구리엘림점,소매,종합 소매,편의점,경기도 구리시 경춘로162번길 21,471801.0,11925,127.133215795201,37.5996282004307
지에스25,소매,종합 소매,편의점,경기도 하남시 미사강변한강로220번길 30,465150.0,12911,127.192872348883,37.5695517689527
스윗샵금광,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 황송로 77,462850.0,13165,127.173490734138,37.4510998865477
이마트24R궁평항점,소매,종합 소매,편의점,경기도 화성시 서신면 궁평항로 1069-4,445882.0,18556,126.684568753455,37.1170627582294
이마트24적성승원점,소매,종합 소매,편의점,경기도 파주시 적성면 칠중5길 10,413911.0,10803,126.921273094676,37.9550171059235
　해강유통　오산세교지점,소매,종합 소매,슈퍼마켓,경기도 오산시 세남로 78,447240.0,18105,127.037170040997,37.1972832704637
르쁘띠베레,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 기흥로 58-1,446903.0,16976,127.119356075194,37.2800170393363
세븐운정아르젠점,소매,종합 소매,편의점,경기도 파주시 가람로116번길 107-12,413190.0,10896,126.766987846826,37.7330885193736
세븐일레븐월곶풍림1차점,소매,종합 소매,편의점,경기도 시흥시 월곶중앙로 90,429901.0,14964,126.735745509203,37.3902483883683
초당마트,소매,종합 소매,슈퍼마켓,경기도 안산시 상록구 초당1길 14,426825.0,15629,126.848048802864,37.283800090624
지에스25안산수암점,소매,종합 소매,편의점,경기도 안산시 상록구 수암길 33-7,426400.0,15202,126.879056940906,37.3626761852839
CU안성장원점,소매,종합 소매,편의점,경기도 안성시 죽산면 장원길 97-5,456893.0,17520,127.420946289888,37.0635904492925
세븐일레븐수원신미주점,소매,종합 소매,편의점,경기도 수원시 팔달구 권광로276번길 31,442828.0,16533,127.037578824923,37.2720339670418
은행동우리농산물,소매,종합 소매,슈퍼마켓,경기도 시흥시 대은로104번길 22,429838.0,14916,126.800184971674,37.4436970382103
지에스25우남스윗점,소매,종합 소매,편의점,경기도 구리시 안골로 65,471815.0,11927,127.138579691158,37.5976398454658
온양미니슈퍼,소매,종합 소매,슈퍼마켓,경기도 부천시 소사구 은성로37번길 47,422808.0,14707,126.794680156271,37.477313320988
코레일유통덕소역맞이방편의점,소매,종합 소매,편의점,경기도 남양주시 와부읍 덕소로 56,472901.0,12210,127.208813313627,37.5869047970705
분당구지역사회보장협의체,소매,종합 소매,슈퍼마켓,경기도 성남시 분당구 분당로 50,463701.0,13594,127.118953963632,37.3826359076654
세븐일레븐수원조원,소매,종합 소매,편의점,경기도 수원시 장안구 금당로9번길 76,440201.0,16283,127.013219644719,37.3040981427916
이마트24산본센트로점,소매,종합 소매,편의점,경기도 군포시 산본천로 56,435804.0,15865,126.930003223491,37.3604106758602
롯데쇼핑롯데슈퍼망포역점주,소매,종합 소매,슈퍼마켓,경기도 수원시 영통구 영통로 195,443400.0,16689,127.055801600117,37.245184712774
데이앤데이,소매,종합 소매,편의점,경기도 의정부시 호동로 13,480850.0,11626,127.039999413386,37.731870472096
디씨월드마트,소매,종합 소매,슈퍼마켓,경기도 파주시 금정24길 27,413011.0,10929,126.774043781852,37.7630143391348
금정아울렛마트,소매,종합 소매,슈퍼마켓,경기도 군포시 당산로171번길 4,435826.0,15813,126.941975430332,37.3660485727401
굿모닝24시편의점,소매,종합 소매,슈퍼마켓,경기도 고양시 일산동구 고양대로 1030,410820.0,10304,126.806387362376,37.671758447823
세븐일레븐포천기산리점,소매,종합 소매,편의점,경기도 포천시 일동면 운악청계로 1790,487851.0,11117,127.316886292498,37.9548329180013
별밤,소매,종합 소매,슈퍼마켓,경기도 파주시 법원읍 만월로 505-33,413872.0,10806,126.924555419494,37.8941156525077
미니스톱포승타운점,소매,종합 소매,편의점,경기도 평택시 포승읍 여술1길 76,451822.0,17955,126.843604773834,36.9890573478535
안드로메다움,소매,종합 소매,편의점,경기도 시흥시 공단2대로190번길 36,429452.0,15102,126.710315867763,37.3254051452449
하모니마트모닝호수점,소매,종합 소매,슈퍼마켓,경기도 용인시 기흥구 평촌1로2번길 12,446911.0,17001,127.153577703262,37.2851225176754
씨유송탄아라트라움점,소매,종합 소매,편의점,경기도 평택시 탄현로 348,459110.0,17757,127.057346906432,37.0828585030953
씨유이천신둔점,소매,종합 소매,편의점,경기도 이천시 신둔면 경충대로 3114,467843.0,17303,127.404681258892,37.3051009373924
오아시스,소매,종합 소매,슈퍼마켓,경기도 성남시 중원구 갈마치로 218,462807.0,13216,127.174365280246,37.4334837787883
누리,소매,종합 소매,슈퍼마켓,경기도 안양시 동안구 흥안대로223번길 19,431701.0,14106,126.966400195007,37.3755908861232
지에스25성대학사점,소매,종합 소매,편의점,경기도 수원시 장안구 서부로2126번길 33,440825.0,16417,126.973506475652,37.2979328260696
세븐일레븐오산복합물류,소매,종합 소매,편의점,경기도 오산시 오산로 149,447802.0,18137,127.067317114285,37.1400709069797
푸드드라이,소매,종합 소매,슈퍼마켓,경기도 평택시 청북읍 건의길 89-41,451831.0,17811,126.942836645753,37.0480862113473
세븐죽전점주,소매,종합 소매,편의점,경기도 용인시 수지구 대지로 20,448160.0,16873,127.112299582048,37.3270489957532
지에스25용인죽능점,소매,종합 소매,편의점,경기도 용인시 처인구 원삼면 보개원삼로 1581,449873.0,17170,127.307044512871,37.1355204541626
우리슈퍼,소매,종합 소매,슈퍼마켓,경기도 화성시 송산면 송산포도로 125-22,445874.0,18550,126.734118737894,37.214218791541
수지스텔라,소매,종합 소매,슈퍼마켓,경기도 하남시 미사대로 520,465013.0,12925,127.204604101691,37.55889127082
이마트24구리성경점,소매,종합 소매,편의점,경기도 구리시 원수택로32번길 62,471827.0,11941,127.142726897552,37.5931389590599
월드푸드신중국식품,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 금령로85번길 20-4,449924.0,17052,127.205793231839,37.2369997458322
인성마트,소매,종합 소매,슈퍼마켓,경기도 용인시 처인구 백암면 죽양대로 1427-44,449861.0,17176,127.354839402357,37.1710777824831
씨유가평,소매,종합 소매,편의점,경기도 가평군 가평읍 가화로 55-6,477804.0,12420,127.515338291119,37.8248915563144
세븐수원권선２호주,소매,종합 소매,편의점,경기도 수원시 권선구 덕영대로1217번길 25-2,441831.0,16584,127.024177356566,37.2500249916894
GS25광주동막,소매,종합 소매,편의점,경기도 광주시 문형산길 25,464895.0,12820,127.161847155913,37.3604648259068
스토리웨이삼송7번출구맞이방점,소매,종합 소매,편의점,경기도 고양시 덕양구 삼송로 194,412080.0,10591,126.895732778065,37.6532570054267
GS25남서울오토점,소매,종합 소매,편의점,경기도 용인시 기흥구 중부대로 242-1,446908.0,17095,127.092256941408,37.2683187264902
지에스25지스마트엠티브이점,소매,종합 소매,편의점,경기도 안산시 단원구 시화호수로841번길 4,425080.0,15657,126.760019724478,37.2959084492958
씨유미금골든밸리점,소매,종합 소매,편의점,경기도 성남시 분당구 성남대로171번길 9,463869.0,13615,127.107538666266,37.351146968352
지에스25민락,소매,종합 소매,편의점,경기도 의정부시 송양로 76,480090.0,11812,127.113345852781,37.7511034975821
24시편의점,소매,종합 소매,슈퍼마켓,경기도 평택시 문화촌로 17,450810.0,17871,127.114665637294,36.9968723246231
지에스25행신대표점,소매,종합 소매,편의점,경기도 고양시 덕양구 화신로 105,412722.0,10494,126.838446908677,37.6227031612409
우림수퍼,소매,종합 소매,슈퍼마켓,경기도 안성시 공도읍 진사길 31,456713.0,17564,127.139415502872,36.9914483518582
씨유수지편한세상점,소매,종합 소매,편의점,경기도 용인시 수지구 포은대로313번길 7-18,448172.0,16846,127.083953888096,37.3143589237363
지에스25S부천,소매,종합 소매,편의점,경기도 부천시 원미구 길주로 202,420021.0,14547,126.76405798455,37.5046467086589
지에스25비봉구포,소매,종합 소매,편의점,경기도 화성시 비봉면 푸른들판로 1657,445841.0,18283,126.872181509523,37.2498863896504
지에스25구운빌리지,소매,종합 소매,편의점,경기도 수원시 권선구 구운로45번길 81,441819.0,16408,126.970481100711,37.275973798589
슈퍼마켓,소매,종합 소매,슈퍼마켓,경기도 남양주시 다산순환로 20,,12248,127.151689117087,37.6126792551016
세븐일레븐평택뉴코아점,소매,종합 소매,편의점,경기도 평택시 평택5로114번길 44,450810.0,17885,127.112124729265,36.995496095696
삼원슈퍼,소매,종합 소매,슈퍼마켓,경기도 수원시 권선구 세지로5번길 20,441877.0,16588,127.013808198244,37.2534055700209
지에스25비산,소매,종합 소매,편의점,경기도 안양시 동안구 평촌대로396번길 39,431824.0,13934,126.952437517443,37.4060046226757
GS25월피공원점,소매,종합 소매,편의점,경기도 안산시 상록구 예술광장로 23,426853.0,15288,126.846705209278,37.3290843688766
황금상회,소매,종합 소매,슈퍼마켓,경기도 동두천시 어수로83번길 28,483032.0,11330,127.052429318792,37.9038853866046
세븐일레븐용인유운리점,소매,종합 소매,편의점,경기도 용인시 처인구 포곡읍 곡현로117번길 2,449815.0,17022,127.222942672549,37.2972392589468
연지매장,소매,종합 소매,슈퍼마켓,경기도 의정부시 경의로187번길 19,480832.0,11728,127.056223336545,37.7342694415244
세븐일레븐평택새,소매,종합 소매,편의점,경기도 평택시 자유로7번길 21,450828.0,17909,127.089643266369,36.9932805164394
알파오메가,소매,종합 소매,슈퍼마켓,경기도 여주시 여흥로 30,469107.0,12624,127.627296122016,37.298426865842
세븐일레븐여주전원,소매,종합 소매,편의점,경기도 여주시 점봉길 80,469115.0,12659,127.643604174309,37.2480170322877
GS25이천가좌리점,소매,종합 소매,편의점,경기도 이천시 부발읍 가좌로 67,467864.0,17329,127.469305331911,37.2583871162571
원당맞이편의점,소매,종합 소매,편의점,경기도 고양시 덕양구 고양대로 1429,412806.0,10293,126.84310587581,37.6534330067662
싱싱마트,소매,종합 소매,슈퍼마켓,경기도 동두천시 정장로 61,483130.0,11315,127.057773720329,37.9042342529272
홈마트,소매,종합 소매,슈퍼마켓,경기도 부천시 오정구 성지로 60,421800.0,14421,126.811565529837,37.5243378623024
